product_id,supplier_id,customer_id,LifeTimeCustomerValue,LifeTimePayment,carrier,avg_rating,AvgItemPriceAtPurchase,TotalQuantity,product_name,delivery_date,shipment_date,category,shipment_status,ShippedProductPrice
35,535,3035,1880.52,1175.2,DHL,4,44.78,6,"Smartphone Case",2024-01-01,2023-12-26,Accessories,Pending,513.39
35,535,3035,1880.52,1175.2,DHL,4,5.64,1,"Smartphone Case",2024-01-01,2023-12-26,Accessories,Pending,513.39
1535,535,3035,1880.52,1175.2,DHL,4,2.56,1,"Smartphone Case",2024-01-01,2023-12-26,Accessories,Pending,618.44
1501,501,1,2193.4,1960.3000000000002,DHL,4,911.36,5,"Office Chair",2024-03-10,2024-03-05,Furniture,Pending,295.17
1501,501,1,2193.4,1960.3000000000002,DHL,4,481.68,5,"Office Chair",2024-03-10,2024-03-05,Furniture,Pending,295.17
1501,501,1,2193.4,1960.3000000000002,DHL,4,404.55,9,"Office Chair",2024-03-10,2024-03-05,Furniture,Pending,295.17
1501,501,1,2193.4,1960.3000000000002,DHL,4,328,4,"Office Chair",2024-03-10,2024-03-05,Furniture,Pending,295.17
1501,501,1,2193.4,1960.3000000000002,DHL,4,274.37,2,"Office Chair",2024-03-10,2024-03-05,Furniture,Pending,295.17
1,501,1,2193.4,1960.3000000000002,DHL,4,225.37,1,"Office Chair",2024-03-10,2024-03-05,Furniture,Pending,445.01
1501,501,1,2193.4,1960.3000000000002,DHL,4,129.41,2,"Office Chair",2024-03-10,2024-03-05,Furniture,Pending,295.17
1,501,1,2193.4,1960.3000000000002,DHL,4,54.83,1,"Office Chair",2024-03-10,2024-03-05,Furniture,Pending,445.01
65,565,1565,362.02,1272.02,FedEx,2,949.35,5,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
65,565,1565,362.02,1272.02,FedEx,2,786.16,6,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
65,565,1565,362.02,1272.02,FedEx,2,694.14,7,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
65,565,1565,362.02,1272.02,FedEx,2,690.08,1,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
65,565,1565,362.02,1272.02,FedEx,2,609.61,9,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
65,565,1565,362.02,1272.02,FedEx,2,577.09,6,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
65,565,1565,362.02,1272.02,FedEx,2,550.49,10,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
65,565,1565,362.02,1272.02,FedEx,2,547.92,9,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
1565,565,1565,362.02,1272.02,FedEx,2,497.2,7,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,4.47
65,565,1565,362.02,1272.02,FedEx,2,470.63,3,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
1565,565,1565,362.02,1272.02,FedEx,2,433.38,6,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,4.47
1565,565,1565,362.02,1272.02,FedEx,2,403.93,8,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,4.47
65,565,1565,362.02,1272.02,FedEx,2,318.15,2,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
1565,565,1565,362.02,1272.02,FedEx,2,305.45,2,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,4.47
1565,565,1565,362.02,1272.02,FedEx,2,302.41,7,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,4.47
65,565,1565,362.02,1272.02,FedEx,2,127.96,1,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
1565,565,1565,362.02,1272.02,FedEx,2,101.88,4,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,4.47
65,565,1565,362.02,1272.02,FedEx,2,20.24,3,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
1565,565,1565,362.02,1272.02,FedEx,2,18.43,2,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,4.47
65,565,1565,362.02,1272.02,FedEx,2,17.81,2,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
65,565,1565,362.02,1272.02,FedEx,2,11.45,2,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
65,565,1565,362.02,1272.02,FedEx,2,10.3,2,"Laptop Stand",2024-10-17,2024-10-16,Accessories,Pending,599.96
15,515,3015,13820.98,3098.8,UPS,3,982.41,8,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
15,515,3015,13820.98,3098.8,UPS,3,956.56,1,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
1515,515,3015,13820.98,3098.8,UPS,3,927.03,5,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
15,515,3015,13820.98,3098.8,UPS,3,909.91,4,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
15,515,3015,13820.98,3098.8,UPS,3,680.96,3,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
1515,515,3015,13820.98,3098.8,UPS,3,643.86,4,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
1515,515,3015,13820.98,3098.8,UPS,3,560.43,1,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
1515,515,3015,13820.98,3098.8,UPS,3,537.59,6,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
1515,515,3015,13820.98,3098.8,UPS,3,508.91,2,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
15,515,3015,13820.98,3098.8,UPS,3,465.07,8,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
1515,515,3015,13820.98,3098.8,UPS,3,458.81,3,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
15,515,3015,13820.98,3098.8,UPS,3,445.04,4,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
1515,515,3015,13820.98,3098.8,UPS,3,443.15,10,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
15,515,3015,13820.98,3098.8,UPS,3,324,2,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
1515,515,3015,13820.98,3098.8,UPS,3,228,10,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
15,515,3015,13820.98,3098.8,UPS,3,113.17,7,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
1515,515,3015,13820.98,3098.8,UPS,3,31.12,4,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
1515,515,3015,13820.98,3098.8,UPS,3,25.58,3,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
1515,515,3015,13820.98,3098.8,UPS,3,19.82,2,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
1515,515,3015,13820.98,3098.8,UPS,3,13.62,2,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
15,515,3015,13820.98,3098.8,UPS,3,10.27,2,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
15,515,3015,13820.98,3098.8,UPS,3,5.69,1,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
15,515,3015,13820.98,3098.8,UPS,3,5.13,1,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,44.45
1515,515,3015,13820.98,3098.8,UPS,3,0.24,1,"Laptop Stand",2023-12-16,2023-12-13,Accessories,Delivered,761.55
22,522,9022,1878.22,442.5400000000001,FedEx,3,836.11,7,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
22,522,9022,1878.22,442.5400000000001,FedEx,3,802.66,6,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
1522,522,9022,1878.22,442.5400000000001,FedEx,3,795.63,9,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
22,522,9022,1878.22,442.5400000000001,FedEx,3,783.33,3,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
1522,522,9022,1878.22,442.5400000000001,FedEx,3,741.76,2,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
1522,522,9022,1878.22,442.5400000000001,FedEx,3,701.24,2,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
22,522,9022,1878.22,442.5400000000001,FedEx,3,637.63,7,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
22,522,9022,1878.22,442.5400000000001,FedEx,3,599.82,2,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
1522,522,9022,1878.22,442.5400000000001,FedEx,3,570.03,7,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
1522,522,9022,1878.22,442.5400000000001,FedEx,3,535.58,10,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
1522,522,9022,1878.22,442.5400000000001,FedEx,3,532.08,4,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
22,522,9022,1878.22,442.5400000000001,FedEx,3,500.47,2,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
1522,522,9022,1878.22,442.5400000000001,FedEx,3,493.83,5,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
22,522,9022,1878.22,442.5400000000001,FedEx,3,474.27,8,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
1522,522,9022,1878.22,442.5400000000001,FedEx,3,281.2,8,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
22,522,9022,1878.22,442.5400000000001,FedEx,3,269.68,1,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
22,522,9022,1878.22,442.5400000000001,FedEx,3,269.62,4,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
1522,522,9022,1878.22,442.5400000000001,FedEx,3,258.42,3,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
22,522,9022,1878.22,442.5400000000001,FedEx,3,136.45,1,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
1522,522,9022,1878.22,442.5400000000001,FedEx,3,84.21,3,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
1522,522,9022,1878.22,442.5400000000001,FedEx,3,31.67,4,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
22,522,9022,1878.22,442.5400000000001,FedEx,3,26.56,3,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
1522,522,9022,1878.22,442.5400000000001,FedEx,3,25.33,3,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
1522,522,9022,1878.22,442.5400000000001,FedEx,3,19.27,2,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
1522,522,9022,1878.22,442.5400000000001,FedEx,3,16.36,2,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
1522,522,9022,1878.22,442.5400000000001,FedEx,3,14.64,2,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
22,522,9022,1878.22,442.5400000000001,FedEx,3,4.75,1,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,648.71
1522,522,9022,1878.22,442.5400000000001,FedEx,3,4.17,1,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
1522,522,9022,1878.22,442.5400000000001,FedEx,3,0.34,1,Microphone,2024-03-13,2024-03-09,Electronics,Delivered,0.2
1534,534,1534,11958.54,2208.58,DHL,4,998.5,4,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
34,534,1534,11958.54,2208.58,DHL,4,982.31,6,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,638.17
1534,534,1534,11958.54,2208.58,DHL,4,967.48,9,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
1534,534,1534,11958.54,2208.58,DHL,4,954.91,8,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
34,534,1534,11958.54,2208.58,DHL,4,938.89,9,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,638.17
1534,534,1534,11958.54,2208.58,DHL,4,845.58,9,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
1534,534,1534,11958.54,2208.58,DHL,4,771.57,10,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
34,534,1534,11958.54,2208.58,DHL,4,654.84,6,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,638.17
1534,534,1534,11958.54,2208.58,DHL,4,479.3,10,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
34,534,1534,11958.54,2208.58,DHL,4,461.2,9,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,638.17
34,534,1534,11958.54,2208.58,DHL,4,439.18,6,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,638.17
1534,534,1534,11958.54,2208.58,DHL,4,363.12,8,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
34,534,1534,11958.54,2208.58,DHL,4,328.07,10,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,638.17
1534,534,1534,11958.54,2208.58,DHL,4,289.75,2,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
1534,534,1534,11958.54,2208.58,DHL,4,231.72,9,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
1534,534,1534,11958.54,2208.58,DHL,4,231.68,2,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
1534,534,1534,11958.54,2208.58,DHL,4,188.71,5,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
1534,534,1534,11958.54,2208.58,DHL,4,157.84,2,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
34,534,1534,11958.54,2208.58,DHL,4,78.26,8,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,638.17
34,534,1534,11958.54,2208.58,DHL,4,22.55,3,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,638.17
1534,534,1534,11958.54,2208.58,DHL,4,20,2,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,753.96
34,534,1534,11958.54,2208.58,DHL,4,2.03,1,"Air Purifier",2024-01-16,2024-01-14,"Home & Kitchen",Pending,638.17
68,568,68,13786.06,1805.16,UPS,3,979.07,5,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
68,568,68,13786.06,1805.16,UPS,3,884.9,10,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
1568,568,68,13786.06,1805.16,UPS,3,882.53,10,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
1568,568,68,13786.06,1805.16,UPS,3,824.83,3,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
1568,568,68,13786.06,1805.16,UPS,3,818.95,6,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
1568,568,68,13786.06,1805.16,UPS,3,754.72,9,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
68,568,68,13786.06,1805.16,UPS,3,526.28,2,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
68,568,68,13786.06,1805.16,UPS,3,507.52,8,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
1568,568,68,13786.06,1805.16,UPS,3,475.49,5,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
68,568,68,13786.06,1805.16,UPS,3,429.85,7,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
68,568,68,13786.06,1805.16,UPS,3,349.39,1,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
1568,568,68,13786.06,1805.16,UPS,3,314.49,10,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
68,568,68,13786.06,1805.16,UPS,3,274,5,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
1568,568,68,13786.06,1805.16,UPS,3,254.38,4,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
68,568,68,13786.06,1805.16,UPS,3,242.41,3,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
68,568,68,13786.06,1805.16,UPS,3,240.36,1,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
1568,568,68,13786.06,1805.16,UPS,3,207.13,6,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
68,568,68,13786.06,1805.16,UPS,3,168.13,8,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
68,568,68,13786.06,1805.16,UPS,3,134.2,6,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
1568,568,68,13786.06,1805.16,UPS,3,120.01,1,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
68,568,68,13786.06,1805.16,UPS,3,33.13,4,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
1568,568,68,13786.06,1805.16,UPS,3,28.01,3,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
68,568,68,13786.06,1805.16,UPS,3,12.06,2,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,245.35
1568,568,68,13786.06,1805.16,UPS,3,9.56,1,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
1568,568,68,13786.06,1805.16,UPS,3,7.89,1,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
1568,568,68,13786.06,1805.16,UPS,3,4.16,1,"Monitor Stand",2024-03-26,2024-03-23,Furniture,Delivered,697.67
58,558,58,1769.4,710.04,FedEx,3,962.62,6,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,234.44
1558,558,58,1769.4,710.04,FedEx,3,765.49,7,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,92.31
1558,558,58,1769.4,710.04,FedEx,3,742.09,8,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,92.31
1558,558,58,1769.4,710.04,FedEx,3,638.12,6,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,92.31
1558,558,58,1769.4,710.04,FedEx,3,618.23,5,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,92.31
1558,558,58,1769.4,710.04,FedEx,3,592.62,3,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,92.31
58,558,58,1769.4,710.04,FedEx,3,318.37,6,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,234.44
1558,558,58,1769.4,710.04,FedEx,3,90.46,7,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,92.31
58,558,58,1769.4,710.04,FedEx,3,66.49,9,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,234.44
58,558,58,1769.4,710.04,FedEx,3,30.75,4,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,234.44
1558,558,58,1769.4,710.04,FedEx,3,30.49,4,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,92.31
58,558,58,1769.4,710.04,FedEx,3,25.64,3,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,234.44
1558,558,58,1769.4,710.04,FedEx,3,10.91,2,"External SSD",2024-05-29,2024-05-27,Electronics,Shipped,92.31
38,538,38,3586.88,428.3,FedEx,4,830.11,5,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
38,538,38,3586.88,428.3,FedEx,4,652.71,7,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
38,538,38,3586.88,428.3,FedEx,4,639.33,7,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
1538,538,38,3586.88,428.3,FedEx,4,626.74,9,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
1538,538,38,3586.88,428.3,FedEx,4,506.57,3,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
38,538,38,3586.88,428.3,FedEx,4,495.9,3,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
38,538,38,3586.88,428.3,FedEx,4,316.8,1,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
1538,538,38,3586.88,428.3,FedEx,4,286.51,7,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
1538,538,38,3586.88,428.3,FedEx,4,280.01,3,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
38,538,38,3586.88,428.3,FedEx,4,168.86,6,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
1538,538,38,3586.88,428.3,FedEx,4,114.82,2,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
1538,538,38,3586.88,428.3,FedEx,4,100.08,9,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
1538,538,38,3586.88,428.3,FedEx,4,43.68,8,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
38,538,38,3586.88,428.3,FedEx,4,29.71,3,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
1538,538,38,3586.88,428.3,FedEx,4,28.84,3,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
1538,538,38,3586.88,428.3,FedEx,4,25.88,3,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
38,538,38,3586.88,428.3,FedEx,4,20.6,3,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
38,538,38,3586.88,428.3,FedEx,4,19.66,2,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
38,538,38,3586.88,428.3,FedEx,4,15,2,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,545.44
1538,538,38,3586.88,428.3,FedEx,4,13.74,2,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
1538,538,38,3586.88,428.3,FedEx,4,2.75,1,"Wireless Charger",2024-05-01,2024-04-26,Electronics,Delivered,354.69
13,513,13,2551.68,1278.4,FedEx,5,909.27,10,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,134.78
13,513,13,2551.68,1278.4,FedEx,5,792.34,7,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,134.78
13,513,13,2551.68,1278.4,FedEx,5,749.73,4,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,134.78
1513,513,13,2551.68,1278.4,FedEx,5,662.66,5,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,607.51
1513,513,13,2551.68,1278.4,FedEx,5,641.73,8,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,607.51
1513,513,13,2551.68,1278.4,FedEx,5,639.14,5,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,607.51
1513,513,13,2551.68,1278.4,FedEx,5,591.08,8,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,607.51
1513,513,13,2551.68,1278.4,FedEx,5,413.04,3,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,607.51
13,513,13,2551.68,1278.4,FedEx,5,348.86,8,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,134.78
1513,513,13,2551.68,1278.4,FedEx,5,173.35,9,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,607.51
1513,513,13,2551.68,1278.4,FedEx,5,66.97,8,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,607.51
1513,513,13,2551.68,1278.4,FedEx,5,31.87,4,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,607.51
1513,513,13,2551.68,1278.4,FedEx,5,23.95,3,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,607.51
13,513,13,2551.68,1278.4,FedEx,5,11.19,2,"Phone Grip",2024-08-25,2024-08-23,Accessories,Delivered,134.78
1569,569,6069,3587.76,156.84,FedEx,1,795.22,2,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
1569,569,6069,3587.76,156.84,FedEx,1,757.55,5,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
1569,569,6069,3587.76,156.84,FedEx,1,648.97,8,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
69,569,6069,3587.76,156.84,FedEx,1,562.78,10,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,207.65
69,569,6069,3587.76,156.84,FedEx,1,432.4,3,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,207.65
1569,569,6069,3587.76,156.84,FedEx,1,335.62,9,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
1569,569,6069,3587.76,156.84,FedEx,1,301.94,5,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
1569,569,6069,3587.76,156.84,FedEx,1,228.02,7,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
69,569,6069,3587.76,156.84,FedEx,1,153.09,1,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,207.65
69,569,6069,3587.76,156.84,FedEx,1,81.42,2,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,207.65
1569,569,6069,3587.76,156.84,FedEx,1,60.55,2,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
69,569,6069,3587.76,156.84,FedEx,1,20.8,3,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,207.65
1569,569,6069,3587.76,156.84,FedEx,1,12.6,2,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
69,569,6069,3587.76,156.84,FedEx,1,11.69,2,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,207.65
1569,569,6069,3587.76,156.84,FedEx,1,6.56,1,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
1569,569,6069,3587.76,156.84,FedEx,1,5.48,1,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
1569,569,6069,3587.76,156.84,FedEx,1,1.8,1,"Laptop Sleeve",2023-11-12,2023-11-09,Accessories,Pending,156.87
58,558,3058,2046.28,943.6,DHL,3,962.62,6,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,234.44
1558,558,3058,2046.28,943.6,DHL,3,765.49,7,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,92.31
1558,558,3058,2046.28,943.6,DHL,3,742.09,8,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,92.31
1558,558,3058,2046.28,943.6,DHL,3,638.12,6,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,92.31
1558,558,3058,2046.28,943.6,DHL,3,618.23,5,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,92.31
1558,558,3058,2046.28,943.6,DHL,3,592.62,3,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,92.31
58,558,3058,2046.28,943.6,DHL,3,318.37,6,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,234.44
1558,558,3058,2046.28,943.6,DHL,3,90.46,7,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,92.31
58,558,3058,2046.28,943.6,DHL,3,66.49,9,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,234.44
58,558,3058,2046.28,943.6,DHL,3,30.75,4,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,234.44
1558,558,3058,2046.28,943.6,DHL,3,30.49,4,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,92.31
